micros,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,
39942291,678.71,808.59,-272.46,-5.83,-64.46,8.03,-22.80,13.65,76.35,
39962296,760.25,843.26,-216.80,-16.50,-62.05,-9.73,-21.90,13.50,75.90,
39982308,673.83,791.99,-186.52,5.25,-81.22,-32.31,-22.20,14.25,73.50,
40002316,581.05,730.96,-234.38,5.22,-77.59,-14.15,-24.75,15.60,73.05,
40022326,580.08,716.80,-256.35,-29.91,-40.50,20.43,-23.85,14.40,72.90,
40042330,693.85,776.86,-216.80,-55.42,-17.02,24.78,-24.90,11.40,73.95,
40062341,746.58,870.12,-204.10,-41.83,-33.69,5.47,-24.15,13.95,73.35,
40082345,708.50,881.84,-242.68,-21.82,-46.46,11.07,-24.90,13.95,71.85,
40102353,628.91,766.60,-240.23,-32.67,-26.89,39.07,-22.65,13.50,71.70,
40122358,664.55,778.32,-232.91,-48.05,-9.68,47.73,-24.15,13.65,71.55,
40142367,770.51,849.12,-208.50,-45.83,-19.47,34.78,-23.70,12.30,72.15,
40162377,717.77,843.26,-216.80,-30.18,-32.32,27.69,-23.70,11.25,71.40,
40182388,666.99,817.38,-251.46,-38.15,-20.23,38.61,-22.95,12.00,71.70,
40202398,696.29,839.84,-220.70,-41.92,-11.51,52.50,-22.35,10.05,71.85,
40222408,745.12,851.07,-215.33,-30.92,-22.53,44.27,-22.95,9.75,71.10,
40242418,723.14,808.11,-231.45,-26.21,-33.66,29.19,-23.40,8.55,71.25,
40262426,653.81,792.97,-222.17,-36.85,-26.52,23.68,-23.10,9.30,71.25,
40282434,611.33,747.56,-200.68,-33.68,-25.08,40.41,-22.65,7.20,71.40,
40302446,635.74,730.96,-196.29,-25.89,-27.80,47.77,-25.95,7.05,71.85,
40322450,631.84,680.66,-219.73,-35.24,-24.66,23.73,-24.90,4.20,72.60,
40342461,620.12,707.03,-191.89,-46.66,-21.92,7.56,-24.45,6.00,69.75,
40362471,586.91,711.43,-166.02,-37.25,-27.04,14.43,-25.20,6.30,67.05,
40382480,564.94,681.15,-186.52,-27.86,-32.37,29.86,-25.80,6.15,66.90,
40402486,628.91,680.18,-203.61,-34.92,-25.69,23.83,-25.35,5.85,66.60,
40422496,711.91,806.15,-218.75,-43.86,-23.60,0.11,-25.80,5.10,66.60,
40442504,716.80,859.86,-202.64,-29.34,-36.98,-3.45,-27.60,6.45,63.60,
40462514,627.44,766.60,-203.61,-11.56,-45.80,7.42,-28.80,4.50,64.95,
40482523,600.59,686.04,-225.59,-19.04,-37.45,6.90,-27.90,5.85,61.65,
40502532,666.02,769.04,-214.36,-35.83,-30.08,-4.75,-28.35,4.50,61.20,
40522544,730.96,859.38,-211.91,-23.60,-40.76,-3.98,-28.20,5.10,60.60,
40542553,720.70,848.63,-237.79,-9.54,-51.47,5.56,-30.60,6.75,60.45,
40562558,703.12,812.99,-261.72,-22.76,-40.41,-1.10,-30.90,6.00,59.40,
40582565,733.40,833.50,-245.61,-36.27,-29.56,-6.75,-29.70,5.85,58.50,
40602569,733.40,886.72,-231.93,-26.58,-35.10,-5.24,-31.65,6.00,58.65,
40622575,716.80,853.03,-246.09,-20.00,-40.79,0.98,-30.75,7.20,57.90,
40642587,692.87,803.22,-263.18,-35.44,-26.53,-1.98,-30.75,7.65,57.15,
40662598,676.76,809.08,-235.35,-47.33,-16.14,-5.80,-32.10,6.90,58.95,
40682605,650.88,817.38,-205.08,-42.55,-17.15,3.53,-32.70,8.55,58.05,
40702617,643.07,800.29,-228.03,-39.66,-15.34,12.47,-32.25,6.30,58.35,
40722622,677.25,800.29,-221.68,-42.87,-11.10,16.69,-30.60,8.10,58.05,
40742629,659.67,786.62,-216.80,-40.63,-10.26,13.74,-33.00,6.75,60.75,
40762636,639.16,799.80,-202.15,-34.23,-9.62,15.60,-31.95,6.30,59.70,
40782644,691.41,844.24,-219.73,-27.04,-6.56,24.18,-31.20,5.55,61.80,
40802651,754.39,903.81,-223.63,-21.08,-5.18,32.27,-30.15,6.00,62.85,
40822661,787.11,917.97,-222.17,-13.30,-7.31,29.34,-30.30,5.10,63.75,
40842666,717.29,860.35,-237.30,-4.93,-10.61,18.06,-31.05,4.35,65.10,
40862676,682.13,801.27,-195.31,-4.47,-5.57,16.18,-28.05,5.55,64.20,
40882682,587.89,709.96,-160.16,-9.59,1.25,21.85,-28.05,4.20,66.75,
40902691,570.31,658.20,-142.58,-7.16,11.16,25.08,-29.10,3.45,68.40,
40922699,578.61,641.60,-151.86,-12.95,5.95,24.96,-26.85,3.15,70.35,
40942704,583.98,645.02,-117.68,-14.49,4.41,22.85,-25.95,1.95,69.75,
40962714,558.11,600.59,-146.00,-14.05,6.08,20.08,-26.10,1.80,70.05,
40982723,497.56,556.64,-103.03,-9.92,13.71,6.85,-24.90,3.00,72.60,
41002733,524.41,608.40,-147.95,-14.47,26.43,18.26,-24.90,0.45,73.65,
41022738,557.13,634.28,-149.41,-17.18,42.99,32.38,-22.95,2.55,77.70,
41042744,544.92,593.26,-111.82,-8.84,45.74,31.42,-23.10,-0.45,78.90,
41062756,517.58,584.47,-106.93,5.30,38.55,14.98,-20.85,-1.05,80.40,
41082766,478.03,580.08,-127.44,18.50,35.77,16.09,-19.50,-0.90,81.90,
41102772,518.55,666.99,-201.66,14.03,48.26,41.80,-20.40,-2.55,83.25,
41122784,706.05,793.46,-256.84,-15.77,75.92,53.83,-18.75,-4.35,85.20,
41142792,779.30,848.63,-194.82,-12.85,70.40,24.47,-16.80,-5.25,87.15,
41162799,726.56,831.05,-166.50,25.63,35.92,5.34,-14.85,-4.65,88.80,
41182809,613.28,735.35,-201.66,40.96,29.63,12.89,-16.35,-6.00,91.65,
41202815,585.94,682.62,-205.08,25.68,53.39,17.69,-12.90,-8.55,91.35,
41222827,630.86,727.54,-214.36,11.44,72.17,20.84,-12.90,-7.05,92.70,
41242834,754.39,871.09,-181.64,21.66,70.53,29.53,-11.25,-9.45,93.90,
41262844,734.38,795.41,-157.23,56.02,37.47,15.73,-9.45,-10.50,95.25,
41282852,620.61,670.90,-169.43,67.79,20.81,-3.31,-8.25,-9.60,99.30,
41302860,551.27,645.02,-165.53,63.91,16.38,-5.85,-7.95,-8.55,96.90,
41322867,554.20,657.71,-163.09,64.95,15.95,8.46,-6.60,-8.40,97.05,
41342874,602.05,678.22,-160.16,76.70,5.68,19.71,-8.40,-6.45,99.15,
41362883,648.93,699.71,-170.90,82.18,-9.24,5.18,-8.55,-7.80,98.55,
41382891,615.23,668.46,-178.71,83.27,-24.20,-20.31,-6.45,-7.05,98.55,
41402897,591.31,691.89,-167.48,84.81,-35.16,-25.60,-6.45,-4.50,96.15,
41422901,612.30,716.80,-177.73,88.12,-41.60,-8.82,-7.05,-2.55,96.00,
41442908,624.02,715.82,-186.04,92.49,-50.61,-1.53,-7.65,-1.35,93.60,
41462920,644.04,674.32,-179.69,85.95,-58.69,-20.23,-9.00,-0.45,93.75,
41482926,620.12,679.20,-190.43,79.51,-66.56,-43.25,-9.60,0.45,93.45,
41502936,605.96,704.10,-191.41,74.95,-74.87,-39.48,-9.90,2.10,89.10,
41522946,646.97,738.77,-210.94,61.47,-70.92,-23.51,-10.65,6.00,88.50,
41542956,731.93,807.13,-234.38,46.50,-66.75,-25.37,-12.00,6.15,85.20,
41562962,766.60,854.00,-243.65,38.78,-76.09,-45.44,-13.80,9.75,83.85,
41582965,724.12,854.49,-201.66,42.47,-86.84,-49.19,-13.95,10.05,82.65,
41602976,653.81,775.88,-224.61,40.92,-85.92,-33.48,-14.55,10.65,82.35,
41622987,606.93,708.98,-219.73,24.92,-73.77,-24.92,-15.90,12.00,80.10,
41642998,644.53,725.59,-216.80,8.76,-67.42,-29.37,-16.20,12.00,77.25,
41663005,645.51,758.30,-204.10,6.46,-65.48,-36.63,-16.20,13.50,76.95,
41683011,647.95,786.62,-220.70,7.56,-68.55,-28.24,-16.95,13.80,75.15,
41703019,668.95,797.85,-248.54,-4.56,-58.79,-15.65,-18.00,15.60,73.80,
41723030,680.18,805.18,-244.14,-21.53,-49.44,-8.64,-16.80,15.15,73.65,
41743038,685.06,838.38,-220.21,-26.17,-44.99,0.08,-17.10,14.40,73.65,
41763049,662.11,794.43,-217.29,-25.86,-43.65,4.87,-18.00,14.85,72.75,
41783059,589.84,693.36,-178.71,-27.04,-46.15,-0.41,-19.50,13.20,74.40,
41803064,571.29,686.04,-182.13,-26.93,-47.21,0.53,-18.90,16.20,72.90,
41823074,638.67,814.45,-219.73,-22.37,-41.98,25.97,-18.00,16.35,72.75,
41843078,716.80,841.80,-264.65,-25.62,-31.01,51.98,-17.40,16.95,71.55,
41863085,770.02,846.68,-270.02,-50.58,-17.07,36.26,-20.70,14.40,71.55,
41883096,748.05,847.66,-224.61,-60.93,-17.15,7.73,-19.80,15.60,72.45,
41903103,601.07,788.57,-188.48,-46.03,-26.44,16.55,-19.05,14.55,71.40,
41923113,599.61,768.07,-207.52,-39.19,-23.30,52.29,-20.25,13.95,74.40,
41943117,662.60,760.25,-232.91,-52.03,-10.81,64.49,-19.05,15.60,73.50,
41963128,689.45,736.33,-185.55,-59.08,-12.47,33.42,-20.40,13.80,74.10,
41983135,650.88,757.81,-173.83,-44.27,-35.10,7.19,-20.40,14.85,72.75,
42003144,578.12,750.00,-186.52,-32.75,-42.85,18.41,-18.75,14.55,73.80,
42023149,552.73,697.27,-196.29,-31.91,-34.40,47.74,-19.20,13.20,73.35,
42043158,584.96,640.14,-181.64,-38.08,-30.92,41.57,-21.75,13.65,73.35,
42063169,582.03,648.93,-155.27,-34.44,-45.42,11.30,-24.15,12.90,72.90,
42083176,540.04,669.92,-160.64,-22.55,-55.74,3.68,-23.10,13.65,70.80,
42103183,522.46,672.36,-187.01,-21.36,-53.47,27.88,-22.95,14.55,71.40,
42123190,566.89,697.27,-192.38,-28.18,-40.69,51.39,-24.45,13.95,70.80,
42143199,683.59,750.00,-190.92,-31.18,-44.52,30.92,-22.20,14.55,70.05,
42163208,706.54,817.38,-217.77,-24.52,-62.72,5.66,-25.95,13.95,67.05,
42183216,669.43,850.10,-246.09,-16.78,-63.79,24.70,-25.35,14.85,67.20,
42203227,649.41,804.20,-242.19,-29.28,-40.78,57.37,-27.30,12.60,67.80,
42223235,658.69,745.61,-208.98,-33.97,-36.92,53.33,-26.85,14.55,65.55,
42243245,663.09,768.55,-210.45,-33.11,-46.17,31.11,-26.85,13.80,62.70,
42263252,648.44,829.59,-258.79,-41.88,-35.47,52.64,-27.00,15.15,62.25,
42283260,673.83,829.10,-249.02,-60.92,-13.40,73.21,-29.55,12.60,61.20,
42303268,755.37,829.10,-208.98,-56.05,-14.56,64.15,-28.35,12.90,60.15,
42323276,733.89,846.68,-204.59,-42.09,-41.01,31.73,-28.95,11.25,59.55,
42343285,596.19,762.70,-213.38,-35.76,-41.04,33.85,-28.80,10.65,59.10,
42363294,529.30,681.15,-189.94,-44.17,-26.00,65.89,-29.55,10.65,58.65,
42383304,558.11,649.41,-162.11,-46.84,-19.08,77.42,-30.75,9.75,59.55,
42403312,535.64,609.86,-166.50,-46.35,-24.93,62.98,-28.65,11.25,55.50,
42423321,532.23,613.77,-194.34,-58.18,-15.25,50.75,-28.20,7.95,55.80,
42443332,609.38,727.05,-203.61,-77.42,2.03,55.88,-27.75,9.30,54.15,
42463344,673.83,814.45,-171.39,-64.32,-8.79,67.48,-27.75,7.80,53.10,
42483353,676.27,751.46,-183.11,-38.46,-30.70,62.23,-30.60,7.80,55.65,
42503365,603.52,677.25,-192.87,-38.12,-37.33,36.98,-29.10,7.05,52.50,
42523376,561.52,670.90,-199.22,-52.66,-26.95,27.25,-29.55,8.55,53.10,
42543385,569.82,705.57,-186.04,-55.04,-25.36,41.10,-28.95,7.95,49.95,
42563396,646.48,751.95,-191.89,-46.44,-26.72,52.11,-28.65,7.65,50.25,
42583403,697.75,770.51,-231.93,-48.76,-28.43,36.20,-29.55,8.85,50.10,
42603414,724.12,829.10,-218.75,-54.21,-32.09,19.65,-30.60,7.80,47.55,
42623419,781.25,949.71,-257.81,-48.37,-34.46,17.21,-30.90,8.10,47.25,
42643429,788.57,952.15,-265.62,-45.02,-37.79,22.53,-30.90,7.80,47.55,
42663439,751.95,891.60,-257.81,-54.15,-28.32,25.76,-29.70,9.00,43.65,
42683445,772.95,887.21,-263.67,-64.38,-24.61,23.59,-30.00,8.40,42.60,
42703450,745.61,899.41,-256.35,-75.10,-17.08,19.07,-30.00,9.45,41.25,
42723459,732.91,913.57,-249.02,-85.37,-3.13,33.28,-28.80,9.30,41.40,
42743466,792.48,943.85,-245.61,-87.40,2.24,48.55,-31.05,9.45,39.75,
42763475,810.06,905.27,-240.23,-84.63,-4.38,37.40,-30.75,10.50,40.20,
42783481,761.23,849.12,-247.07,-86.12,-9.79,12.21,-31.65,9.60,40.05,
42803490,684.08,824.22,-214.84,-89.63,-5.68,8.58,-30.30,12.30,36.75,
42823501,632.32,780.76,-197.75,-85.98,0.11,33.24,-30.00,12.30,38.10,
42843509,612.79,725.10,-191.89,-83.86,4.93,51.77,-30.30,12.75,36.75,
42863517,620.61,700.68,-164.55,-78.44,0.27,42.76,-32.10,12.75,36.75,
42883527,579.59,636.23,-131.35,-64.81,-19.31,19.04,-31.20,12.90,35.85,
42903538,529.30,603.03,-122.07,-42.98,-40.89,-3.68,-32.85,13.80,36.00,
42923544,491.21,583.01,-155.76,-35.95,-48.99,-3.13,-32.25,14.40,35.10,
42943552,370.61,469.24,-141.11,-50.64,-29.56,11.83,-31.05,14.25,33.90,
42963562,319.34,414.55,-109.38,-66.58,-13.05,32.90,-30.60,15.15,32.70,
42983572,431.15,447.27,-93.26,-64.41,-14.87,30.14,-31.65,16.20,33.00,
43003578,609.38,573.24,-84.47,-39.02,-54.95,-29.34,-31.65,16.95,33.00,
43023583,654.30,643.07,-102.05,1.69,-111.59,-107.80,-31.20,16.50,31.95,
43043594,492.68,665.04,-219.73,1.44,-111.11,-107.76,-30.75,18.60,30.45,
43063604,360.84,599.12,-241.21,-54.43,-37.91,-17.97,-30.60,18.75,28.95,
43083612,535.64,638.18,-194.34,-91.62,10.72,38.60,-33.15,18.15,30.45,
43103621,835.45,830.08,-137.70,-64.76,-29.69,-18.95,-30.30,20.40,27.30,
43123632,810.55,778.81,-125.98,0.38,-107.11,-113.44,-29.25,21.00,28.20,
43143641,608.40,798.83,-213.87,20.52,-126.79,-120.26,-29.25,22.65,28.05,
43163652,455.08,757.81,-321.29,-36.32,-52.15,-26.24,-28.65,22.65,26.70,
43183658,673.83,833.98,-231.45,-82.53,8.12,43.53,-28.05,22.05,26.10,
43203670,994.14,979.49,-157.23,-45.13,-32.37,1.25,-27.60,21.15,28.05,
43223678,747.56,755.86,-138.67,17.77,-111.62,-87.11,-27.90,22.95,27.30,
43243686,686.04,896.48,-293.46,18.03,-117.89,-93.53,-25.65,23.55,24.75,
43263695,592.77,939.94,-312.99,-30.18,-41.83,11.56,-26.10,23.40,25.20,
43283700,845.70,983.40,-225.10,-38.66,-20.43,67.30,-25.20,23.10,26.40,
43303712,878.42,859.38,-211.91,-5.31,-65.54,1.56,-24.45,22.05,25.80,
43323721,633.79,751.46,-189.94,8.79,-94.69,-54.18,-24.45,23.10,26.85,
43343732,520.51,750.00,-221.19,1.21,-71.27,-1.30,-23.70,21.45,27.75,
43363739,655.76,839.84,-219.24,-10.23,-37.39,62.87,-22.80,22.05,26.85,
43383743,782.71,788.09,-202.15,-5.76,-50.70,28.56,-23.25,21.90,27.30,
43403755,559.57,616.70,-239.26,-15.11,-58.14,-37.71,-24.30,21.15,29.10,
43423764,512.21,671.88,-191.89,-49.54,-20.08,-15.79,-23.85,22.35,28.95,
43443775,508.79,698.73,-141.11,-44.34,-7.37,35.95,-20.85,21.90,27.00,
43463783,583.01,720.21,-86.91,1.08,-36.40,58.84,-22.20,24.00,27.75,
43483795,396.97,346.19,-172.85,29.40,-66.43,31.51,-23.25,21.15,30.75,
43503801,670.90,627.44,44.92,66.95,-105.65,-19.86,-22.35,22.80,28.95,
43523806,470.70,578.12,-257.32,31.59,-91.56,-60.98,-20.40,22.20,29.10,
43543813,328.12,531.25,-222.17,-59.91,6.90,2.66,-21.15,21.45,27.00,
43563823,584.96,809.57,-132.81,-66.56,41.01,92.98,-19.95,21.30,30.60,
43583830,780.76,812.50,-84.47,19.04,-26.24,92.29,-21.75,22.05,28.50,
43603834,751.95,713.87,-192.87,67.63,-90.14,4.24,-22.20,23.70,28.35,
43623842,539.06,647.95,-330.57,10.66,-52.32,-38.75,-22.65,21.90,27.30,
43643848,427.25,672.85,-236.33,-64.79,35.34,29.07,-22.95,20.40,28.65,
43663855,750.00,982.42,-100.10,-40.44,41.33,99.95,-23.70,22.20,27.30,
43683865,804.69,879.39,-172.85,52.26,-41.69,78.73,-22.35,24.30,28.50,
43703875,647.46,641.11,-304.69,30.24,-45.18,-7.68,-23.25,23.40,28.05,
43723880,613.28,784.67,-274.90,-49.50,19.59,-40.87,-23.25,22.95,27.75,
43743890,704.59,986.33,-150.39,-44.35,37.07,23.95,-24.90,22.35,27.15,
43763900,761.72,901.86,-202.15,30.37,5.69,99.63,-23.70,24.45,27.75,
43783911,893.55,815.92,-350.10,-23.30,25.69,0.99,-25.35,24.45,29.40,
43803921,917.48,1163.57,-283.20,-51.21,39.30,-53.02,-26.40,23.70,29.40,
43823932,633.30,889.16,-172.36,6.69,26.09,34.79,-26.10,25.20,28.05,
43843943,538.57,583.01,-198.24,17.02,29.27,60.20,-25.80,22.65,27.00,
43863951,570.80,519.04,-208.01,-23.10,46.43,-2.29,-27.00,25.65,27.45,
43883961,568.36,667.97,-152.34,-43.88,53.24,-57.22,-28.80,24.60,27.15,
43903967,607.91,875.00,-169.43,-7.79,38.61,-20.43,-28.65,25.95,27.75,
43923977,550.78,725.59,-171.88,29.13,30.21,41.82,-27.75,26.10,28.20,
43943982,503.42,505.37,-177.25,20.52,42.90,32.90,-30.30,25.95,30.15,
43963993,443.36,409.18,-131.35,-5.57,53.92,-21.57,-30.60,26.40,28.50,
43983999,414.06,468.75,-124.02,-13.89,53.80,-52.40,-30.90,25.35,27.15,
44004004,431.15,618.65,-134.28,-6.20,55.47,-28.82,-30.60,27.90,28.20,
44024010,438.96,578.12,-129.39,9.92,57.51,17.59,-30.75,27.00,28.35,
44044015,498.05,553.22,-140.14,16.14,60.49,25.51,-31.65,25.65,28.50,
44064023,509.28,538.57,-150.88,17.62,53.77,3.76,-31.80,26.25,27.75,
44084030,500.00,553.22,-156.74,8.06,56.82,-28.76,-32.55,28.05,29.10,
44104040,473.63,598.63,-163.57,-2.27,64.06,-36.41,-32.85,27.00,28.35,
44124047,467.77,618.16,-148.44,7.05,67.85,-10.17,-32.55,27.75,27.30,
44144055,557.62,677.73,-168.46,23.68,64.98,15.40,-32.25,26.40,27.90,
44164058,740.23,759.28,-201.66,27.62,59.21,-3.18,-33.75,27.90,29.25,
44184067,833.01,938.48,-256.84,21.44,51.15,-52.43,-35.10,26.40,28.20,
44204079,868.16,1140.14,-291.99,36.20,49.34,-29.37,-33.60,27.75,29.70,
44224090,811.04,965.82,-250.98,60.78,49.97,27.83,-36.60,25.65,31.35,
44244097,789.06,849.61,-228.03,67.65,43.57,19.36,-35.55,26.10,29.25,
44264107,851.07,916.99,-273.93,62.73,36.81,-23.45,-32.85,26.25,30.15,
44284112,869.63,1066.41,-296.39,58.44,44.60,-31.27,-34.65,23.70,30.45,
44304124,847.66,1051.76,-264.65,67.45,47.27,6.47,-35.70,25.50,29.40,
44324132,796.88,914.55,-232.42,78.37,42.20,16.93,-34.80,22.80,30.90,
44344142,710.45,786.62,-220.21,76.24,42.23,-0.15,-34.20,22.20,31.20,
44364147,655.76,779.79,-208.98,69.40,43.37,-9.07,-35.85,19.05,32.70,
44384152,628.42,762.70,-184.57,78.44,44.21,2.32,-34.80,20.55,30.60,
44404158,595.21,708.01,-178.22,83.91,38.64,12.55,-34.80,19.50,33.75,
44424165,553.22,618.16,-169.92,82.52,39.68,4.14,-34.50,19.05,33.00,
44444173,515.62,585.94,-161.13,72.69,41.24,-6.35,-37.05,17.10,35.25,
44464180,490.72,596.19,-155.76,68.64,44.60,-7.44,-35.25,14.25,34.95,
44484190,509.28,625.49,-154.30,67.76,43.08,4.56,-34.95,17.10,34.95,
44504200,517.09,608.89,-148.44,72.20,44.49,12.12,-33.90,13.80,37.05,
44524206,515.62,599.61,-136.72,73.69,37.85,13.16,-33.30,13.20,37.20,
44544213,505.86,557.62,-156.74,72.05,34.52,3.08,-33.75,12.90,39.30,
44564222,539.06,617.68,-181.15,63.10,40.49,-3.47,-33.30,12.15,38.55,
44584234,566.41,687.50,-182.62,54.12,48.43,0.23,-32.55,11.70,41.25,
44604242,637.21,725.10,-189.94,50.11,47.02,2.90,-32.70,9.60,41.10,
44624253,640.62,737.30,-182.13,54.87,37.77,-3.33,-31.20,10.35,40.65,
44644260,672.85,763.67,-214.84,54.41,31.01,-16.66,-31.80,9.75,44.40,
44664265,692.38,803.71,-234.86,44.89,31.68,-24.24,-34.05,8.55,44.10,
44684270,754.39,861.33,-237.30,35.30,33.45,-33.54,-30.30,9.45,45.00,
44704277,828.61,951.17,-262.70,34.72,30.31,-44.53,-30.30,8.70,46.05,
44724284,764.16,904.30,-267.09,28.32,34.81,-46.95,-30.30,9.45,46.05,
44744291,650.88,793.95,-199.22,28.69,35.07,-30.32,-31.20,9.30,45.90,
44764302,822.75,908.20,-257.32,34.55,19.68,-34.47,-29.85,7.80,47.55,
44784312,897.46,1000.98,-318.36,22.70,19.24,-71.24,-29.55,9.30,46.65,
44804322,800.78,1033.20,-294.43,10.55,28.90,-58.29,-31.35,7.95,50.55,
44824327,711.91,907.23,-233.40,19.86,39.05,-1.19,-29.55,8.10,48.60,
44844331,705.08,787.11,-205.57,27.02,28.20,0.29,-28.95,9.45,50.55,
44864343,666.99,718.75,-202.15,22.78,19.65,-31.57,-28.65,9.00,50.85,
44884348,580.08,695.31,-199.71,15.51,18.67,-37.73,-29.10,9.60,51.75,
44904356,540.04,700.20,-187.50,15.53,25.27,-12.37,-27.90,8.70,51.60,
44924367,552.25,638.18,-165.53,17.15,28.24,13.15,-28.65,6.90,51.60,
44944378,493.65,578.61,-111.82,17.74,20.96,0.20,-28.20,6.90,55.50,
44964389,453.61,479.98,-155.27,15.07,14.95,-20.18,-27.30,8.85,55.65,
44984398,431.15,441.89,-99.61,12.49,9.40,-29.31,-28.05,7.80,54.90,
45004405,423.83,489.75,-134.28,11.53,9.36,-22.40,-28.95,7.65,55.05,
45024417,450.20,542.48,-160.16,9.92,9.24,-17.08,-27.75,8.10,55.20,
45044423,509.28,554.69,-141.11,11.53,5.79,-21.36,-27.60,9.00,56.40,
45064434,498.05,588.38,-164.06,13.01,2.34,-30.84,-26.10,8.70,56.10,
45084444,502.44,575.20,-156.74,7.69,3.94,-30.18,-27.15,8.40,56.10,
45104455,530.76,613.77,-167.48,3.53,5.28,-24.87,-25.05,8.40,56.85,
45124465,564.45,639.16,-161.62,6.67,3.86,-25.28,-26.40,9.00,56.85,
45144472,585.94,646.00,-181.64,9.30,-4.92,-33.74,-27.15,10.50,56.40,
45164477,572.27,648.44,-208.98,-2.92,2.89,-41.73,-26.25,8.10,57.00,
45184481,671.88,807.62,-227.54,-16.98,10.40,-45.56,-26.10,9.75,57.45,
45204493,695.80,898.44,-214.84,-0.76,6.90,-16.50,-27.00,10.65,57.75,
45224499,705.08,848.63,-219.73,12.49,0.69,7.27,-27.30,10.05,58.05,
45244504,717.29,796.88,-248.54,9.11,4.64,1.27,-27.60,10.20,59.55,
45264512,675.29,808.11,-215.33,9.36,3.73,3.16,-25.80,10.20,57.45,
45284523,785.64,920.90,-233.40,29.30,-9.74,14.29,-27.30,11.10,58.65,
45304533,689.45,785.64,-234.86,24.38,-6.46,13.24,-24.15,10.35,59.40,
45324537,588.38,685.55,-232.42,0.23,9.08,14.18,-25.95,9.60,59.70,
45344543,628.42,775.88,-199.71,-12.00,23.59,23.71,-26.85,9.45,58.20,
45364551,775.88,887.70,-193.36,-0.99,13.74,29.31,-25.65,11.40,59.70,
45384556,760.25,879.39,-207.52,24.92,-7.47,23.65,-25.95,10.05,60.45,
45404568,704.10,743.65,-248.54,21.60,-15.77,1.89,-25.95,8.55,61.50,
45424578,684.08,755.86,-234.86,-0.79,-12.84,-29.50,-25.35,10.20,60.30,
45444583,551.76,710.45,-203.12,-2.63,-6.46,-13.02,-26.25,8.55,59.70,
45464595,522.46,705.08,-181.15,1.44,3.85,31.97,-28.05,10.65,61.20,
45484604,633.30,723.63,-225.59,-0.20,11.36,66.21,-28.35,8.55,62.25,
45504610,684.08,700.20,-197.75,-13.39,5.13,24.63,-25.95,9.30,59.70,
45524616,635.25,714.36,-172.85,-10.58,-8.40,-21.07,-25.80,9.00,60.00,
45544620,526.37,689.45,-191.89,-5.86,-6.82,-6.50,-27.60,8.40,61.35,
45564625,533.69,687.99,-201.17,-9.79,8.60,40.29,-27.15,10.20,60.60,
45584630,661.13,713.38,-194.82,-18.69,14.95,46.03,-26.25,9.60,60.15,
45604636,679.20,710.94,-195.80,-21.18,2.20,-1.24,-25.95,8.55,60.45,
45624645,662.11,780.76,-208.98,-18.46,-5.28,-24.08,-28.20,9.75,61.95,
45644650,598.14,775.39,-205.57,-14.47,2.53,6.47,-26.10,9.75,61.35,
45664657,623.54,743.16,-218.26,-14.49,9.73,33.95,-27.30,8.55,61.80,
45684666,729.98,791.02,-220.21,-22.06,16.81,13.80,-28.80,10.05,63.30,
45704676,752.44,838.38,-230.47,-25.13,6.87,-26.49,-27.30,9.30,61.20,
45724682,708.98,913.09,-233.89,-16.17,4.90,-20.08,-26.85,8.40,61.05,
45744693,708.01,884.77,-253.42,-12.72,13.73,14.31,-26.40,12.00,61.05,
45764698,668.46,742.68,-224.12,-21.10,23.77,8.15,-26.85,11.25,64.05,
45784708,637.21,719.73,-193.85,-30.43,25.97,-18.76,-27.00,10.05,62.55,
45804714,776.37,916.50,-227.54,-18.03,13.40,-32.63,-27.60,9.75,62.40,
45824723,795.90,944.82,-266.60,-4.55,10.75,-21.27,-26.40,10.50,62.70,
45844732,697.75,832.52,-266.60,-19.13,28.67,-14.67,-26.10,10.20,63.75,
45864741,700.68,819.82,-222.66,-29.68,39.50,-19.31,-27.15,11.25,63.45,
45884751,723.14,869.63,-204.10,-13.45,29.22,-19.57,-26.40,11.70,64.05,
45904761,708.01,848.63,-212.40,7.45,14.40,-15.94,-25.80,10.50,63.45,
45924769,666.99,799.32,-222.17,12.08,16.18,-7.88,-26.25,11.40,64.65,
45944778,625.98,732.91,-197.75,5.59,22.03,-5.59,-27.00,11.40,63.30,
45964788,584.96,687.01,-154.79,16.79,19.15,-12.72,-26.70,11.40,64.95,
45984795,536.62,640.62,-152.83,31.89,11.05,-8.99,-28.65,9.75,65.55,
46004800,447.27,557.62,-142.58,40.67,8.43,-5.04,-26.10,12.75,63.00,
46024804,445.80,508.79,-124.02,41.33,7.63,-6.14,-27.90,13.05,63.00,
46044811,440.92,498.54,-117.19,42.61,9.57,-16.84,-29.70,13.05,62.70,
46064817,469.24,567.87,-134.77,47.40,5.22,-24.46,-30.15,14.70,61.80,
46084825,504.88,642.58,-176.27,54.82,4.34,-16.18,-28.35,13.65,61.80,
46104834,569.34,703.12,-196.78,55.33,10.95,-2.41,-28.05,12.90,60.15,
46124840,644.53,729.00,-198.73,58.38,13.57,-4.82,-30.15,13.20,61.50,
46144845,622.56,708.50,-185.55,59.59,6.12,-20.18,-28.95,15.60,60.00,
46164855,564.94,686.52,-179.20,64.92,5.68,-19.92,-29.85,17.25,59.40,
46184862,596.68,758.79,-208.98,63.77,12.03,-2.73,-29.70,15.30,57.90,
